RecordID,MAK,BaseMAK,Address,Suite,City,State,HouseNumber,StreetPreDirection,StreetName,StreetSuffix,StreetPostDirection,SuiteType,SuiteNumber,ZipCode,ZipCodePlus4,Latitude,Longitude,CensusKey,CensusKeyDecennial,GeoLevel,PlaceCode,ElevationInMeters
7477,4607864088,,158 Seacountry Ln,,Rancho Santa Margarita,CA,158,,Seacountry,Ln,,,,92688,5536,33.590215,-117.628660,060590320534011,060590320534011,Rooftop,0640526,189.06
7478,4608976588,,53 Via Cordoba,,Rancho Santa Margarita,CA,53,,Via Cordoba,,,,,92688,2307,33.639801,-117.588707,060590320542001,060590320542001,Rooftop,0659587,
7479,4609053662,1748370077,PO Box 80864,,Rancho Santa Margarita,CA,80864,,PO Box,,,,,92688,0864,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7480,4609254519,,9 Via Taliana,,Rancho Santa Margarita,CA,9,,Via Taliana,,,,,92688,3431,33.664292,-117.614112,060590320494000,060590320494000,Rooftop,0659587,375.30
7481,4610437653,7958392597,29851 Aventura,Unit 80790,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,80790,92688,8232,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7482,4611655617,,38 Via Contento,,Rancho Santa Margarita,CA,38,,Via Contento,,,,,92688,2979,33.620483,-117.612320,060590320533006,060590320533006,Rooftop,0659587,
7483,4612005802,,115 Via Serena,,Rancho Santa Margarita,CA,115,,Via Serena,,,,,92688,1722,33.644376,-117.596530,060590320511007,060590320511007,Interpolated,0659587,306.93
7484,4612202960,,64 Castano,,Rancho Santa Margarita,CA,64,,Castano,,,,,92688,1666,33.645405,-117.592758,060590320513002,060590320513002,Rooftop,0659587,
7485,4612996329,,1223 Sable,,Rancho Santa Margarita,CA,1223,,Sable,,,,,92688,5589,33.584534,-117.631695,060590320534009,060590320534009,Interpolated,0640526,177.05
7486,4613101750,1465166719,22751 El Prado,Apt 9310,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,9310,92688,3848,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
7487,4613523636,,111 Tierra Plano,,Rancho Santa Margarita,CA,111,,Tierra Plano,,,,,92688,3229,33.654819,-117.614708,060590320492008,060590320492008,Rooftop,0659587,337.69
7488,4613871622,,18 La Cincha,,Rancho Santa Margarita,CA,18,,La Cincha,,,,,92688,1206,33.649691,-117.594680,060590320503012,060590320503012,Rooftop,0659587,320.42
7489,4614198768,2671068409,30622 Santa Margarita Pkwy,Ste D103,Rancho Santa Margarita,CA,30622,,Santa Margarita,Pkwy,,Ste,D103,92688,2865,33.641076,-117.595875,060590320541007,060590320541007,Rooftop,0659587,304.28
7490,4614651843,5948885044,21022 Los Alisos Blvd,Apt 614,Rancho Santa Margarita,CA,21022,,Los Alisos,Blvd,,Apt,614,92688,3250,33.655800,-117.622043,060590320492012,060590320492012,Rooftop,0659587,337.18
7491,4616013377,,7 Sembrado,,Rancho Santa Margarita,CA,7,,Sembrado,,,,,92688,2710,33.624690,-117.616359,060590320531007,060590320531007,Rooftop,0659587,264.54
7492,4616205034,,38 Vista Barranca,,Rancho Santa Margarita,CA,38,,Vista Barranca,,,,,92688,1011,33.656233,-117.584146,060590320501003,060590320501003,Rooftop,0659587,354.60
7493,4616246057,4557745776,30824 La Miranda,Unit 233,Rancho Santa Margarita,CA,30824,,La Miranda,,,Unit,233,92688,5812,33.642963,-117.593232,060590320541006,060590320541006,Rooftop,0659587,310.16
7494,4616523512,,90 Abrigo,,Rancho Santa Margarita,CA,90,,Abrigo,,,,,92688,2030,33.636154,-117.610947,060590320531005,060590320531005,Rooftop,0659587,
7495,4617209915,,163 Via Serena,,Rancho Santa Margarita,CA,163,,Via Serena,,,,,92688,1724,33.644056,-117.595618,060590320511006,060590320511006,Interpolated,0659587,308.37
7496,4617952464,,96 Mira Mesa,,Rancho Santa Margarita,CA,96,,Mira Mesa,,,,,92688,3407,33.656410,-117.612549,060590320494003,060590320494003,Rooftop,0659587,
7497,4618784415,,18 Sembrado,,Rancho Santa Margarita,CA,18,,Sembrado,,,,,92688,2713,33.624874,-117.615283,060590320531007,060590320531007,Rooftop,0659587,265.48
7498,4618796231,,25 Paulownia,,Rancho Santa Margarita,CA,25,,Paulownia,,,,,92688,1329,33.652313,-117.589302,060590320503003,060590320503003,Rooftop,0659587,337.39
7499,4620925984,,28 Calle San Luis Rey,,Rancho Santa Margarita,CA,28,,Calle San Luis Rey,,,,,92688,4122,33.653124,-117.623037,060590320483001,060590320483001,Rooftop,0659587,330.57
7500,4620994539,,171 Sable,,Rancho Santa Margarita,CA,171,,Sable,,,,,92688,5571,33.588028,-117.629863,060590320534012,060590320534012,Interpolated,0640526,186.39
7501,4622154828,,1 Los Pioneros,,Rancho Santa Margarita,CA,1,,Los Pioneros,,,,,92688,1202,33.650502,-117.595982,060590320503013,060590320503013,Rooftop,0659587,318.08
7502,4622513345,,15 Woodsong,,Rancho Santa Margarita,CA,15,,Woodsong,,,,,92688,5501,33.597350,-117.622140,060590320653001,060590320653001,Rooftop,0640526,224.79
7503,4622694225,,9 Paseo Vecino,,Rancho Santa Margarita,CA,9,,Paseo Vecino,,,,,92688,3874,33.639296,-117.596753,060590320541018,060590320541018,Rooftop,0659587,301.81
7504,4623069430,,22 San Timoteo,,Rancho Santa Margarita,CA,22,,San Timoteo,,,,,92688,2510,33.637241,-117.622258,060590320343002,060590320343002,Rooftop,0659587,275.81
7505,4623727201,,12 Ibiza,,Rancho Santa Margarita,CA,12,,Ibiza,,,,,92688,2929,33.635641,-117.598631,060590320544007,060590320544007,Rooftop,0659587,295.15
7506,4623929662,,14 Amantes,,Rancho Santa Margarita,CA,14,,Amantes,,,,,92688,2704,33.621258,-117.619947,060590320531015,060590320531015,Rooftop,0659587,244.30
7507,4624120489,2471898431,30751 El Corazon,Apt 149,Rancho Santa Margarita,CA,30751,,El Corazon,,,Apt,149,92688,2899,33.638795,-117.595078,060590320541016,060590320541016,Rooftop,0659587,303.13
7508,4624164529,,9 Tierra Montanosa,,Rancho Santa Margarita,CA,9,,Tierra Montanosa,,,,,92688,3373,33.655399,-117.614830,060590320492007,060590320492007,Rooftop,0659587,
7509,4624238988,,29 Tierra Seguro,,Rancho Santa Margarita,CA,29,,Tierra Seguro,,,,,92688,3236,33.653755,-117.616676,060590320492003,060590320492003,Rooftop,0659587,
7510,4624364728,,81 Fuente,,Rancho Santa Margarita,CA,81,,Fuente,,,,,92688,3022,33.610405,-117.623276,060590320532000,060590320532000,Rooftop,0659587,
7511,4624626366,7958392597,29851 Aventura,Unit 80982,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,80982,92688,8240,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7512,4625016483,,26 Paseo Del Sol,,Rancho Santa Margarita,CA,26,,Paseo Del Sol,,,,,92688,3137,33.647247,-117.623177,060590320483000,060590320483000,Rooftop,0659587,
7513,4625788689,8607945034,63 Via Amistosa,Apt C,Rancho Santa Margarita,CA,63,,Via Amistosa,,,Apt,C,92688,1923,33.644989,-117.578512,060590320552002,060590320552002,Rooftop,0659587,340.87
7514,4626759447,,3 Aubrieta,,Rancho Santa Margarita,CA,3,,Aubrieta,,,,,92688,1032,33.656380,-117.587212,060590320501001,060590320501001,Rooftop,0659587,
7515,4627402514,,9 Calle Katrina,,Rancho Santa Margarita,CA,9,,Calle Katrina,,,,,92688,5433,33.655083,-117.582901,060590320512002,060590320512002,Rooftop,0659587,
7516,4629672651,,75 Paseo Del Sol,,Rancho Santa Margarita,CA,75,,Paseo Del Sol,,,,,92688,3192,33.647675,-117.623932,060590320483006,060590320483006,Rooftop,0659587,
7517,4630254374,,12 Via Jolitas,,Rancho Santa Margarita,CA,12,,Via Jolitas,,,,,92688,2973,33.620358,-117.612923,060590320533010,060590320533010,Rooftop,0659587,250.34
7518,4630386025,,785 Sable,,Rancho Santa Margarita,CA,785,,Sable,,,,,92688,5582,33.585585,-117.631058,060590320534009,060590320534009,Rooftop,0640526,180.23
7519,4630859116,,16 Buenaventura,,Rancho Santa Margarita,CA,16,,Buenaventura,,,,,92688,3102,33.645424,-117.622267,060590320493000,060590320493000,Rooftop,0659587,302.17
7520,4631323003,,4 San Nicholas,,Rancho Santa Margarita,CA,4,,San Nicholas,,,,,92688,2508,33.638697,-117.622054,060590320343001,060590320343001,Rooftop,0659587,284.76
7521,4631914189,,20 Tanzanite,,Rancho Santa Margarita,CA,20,,Tanzanite,,,,,92688,3513,33.649639,-117.611091,060590320493011,060590320493011,Rooftop,0659587,308.60
7522,4632538139,,43 Via Cordoba,,Rancho Santa Margarita,CA,43,,Via Cordoba,,,,,92688,2307,33.639954,-117.588875,060590320542001,060590320542001,Rooftop,0659587,
7523,4633786648,,10 Flor De Mar,,Rancho Santa Margarita,CA,10,,Flor De Mar,,,,,92688,1404,33.649132,-117.580193,060590320502015,060590320502015,Rooftop,0659587,
7524,4634345955,,50 Vista La Cuesta,,Rancho Santa Margarita,CA,50,,Vista La Cuesta,,,,,92688,1001,33.655991,-117.583725,060590320501003,060590320501003,Rooftop,0659587,
7525,4634606163,1748370077,PO Box 80974,,Rancho Santa Margarita,CA,80974,,PO Box,,,,,92688,0974,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7526,4635098329,,9 Via Serena,,Rancho Santa Margarita,CA,9,,Via Serena,,,,,92688,1729,33.645137,-117.597681,060590320511002,060590320511002,Interpolated,0659587,304.10
7527,4635485207,,18 Via Indomado,,Rancho Santa Margarita,CA,18,,Via Indomado,,,,,92688,3177,33.645474,-117.619714,060590320493004,060590320493004,Rooftop,0659587,319.92
7528,4636839512,,6 Spring View Way,,Rancho Santa Margarita,CA,6,,Spring View,Way,,,,92688,8705,33.586411,-117.621419,060590320654006,060590320654006,Rooftop,0640526,222.43
7529,4638480898,,125 Timbre,,Rancho Santa Margarita,CA,125,,Timbre,,,,,92688,2038,33.637123,-117.610855,060590320531005,060590320531005,Rooftop,0659587,
7530,4639190063,,45 Alondra,,Rancho Santa Margarita,CA,45,,Alondra,,,,,92688,4910,33.620274,-117.620453,060590320532005,060590320532005,Rooftop,0659587,
7531,4639287186,,3 Calle Larspur,,Rancho Santa Margarita,CA,3,,Calle Larspur,,,,,92688,5419,33.653060,-117.578494,060590320502005,060590320502005,Rooftop,0659587,360.54
7532,4640897994,,24 Flor De Sol,,Rancho Santa Margarita,CA,24,,Flor De Sol,,,,,92688,1407,33.649700,-117.579422,060590320502011,060590320502011,Rooftop,0659587,
7533,4641081504,,25 Via Berrendo,,Rancho Santa Margarita,CA,25,,Via Berrendo,,,,,92688,3195,33.645297,-117.616835,060590320493000,060590320493000,Rooftop,0659587,317.37
7534,4641199697,,8 San Pablo,,Rancho Santa Margarita,CA,8,,San Pablo,,,,,92688,2517,33.639520,-117.623467,060590320343003,060590320343003,Rooftop,0659587,313.22
7535,4641208378,,46 Sendero,,Rancho Santa Margarita,CA,46,,Sendero,,,,,92688,3008,33.611224,-117.617706,060590320533016,060590320533016,Rooftop,0659587,225.31
7536,4642583825,,33 De Lino,,Rancho Santa Margarita,CA,33,,De Lino,,,,,92688,1637,33.646954,-117.590958,060590320513002,060590320513002,Rooftop,0659587,
7537,4643155511,,12 Milagro,,Rancho Santa Margarita,CA,12,,Milagro,,,,,92688,2882,33.633777,-117.595834,060590320544015,060590320544015,Rooftop,0659587,293.49
7538,4644082843,,2 Calle De Los Ninos,,Rancho Santa Margarita,CA,2,,Calle De Los Ninos,,,,,92688,2816,33.637310,-117.594185,060590320541023,060590320541023,Rooftop,0659587,
7539,4645006245,,679 Sable,,Rancho Santa Margarita,CA,679,,Sable,,,,,92688,5581,33.586884,-117.630578,060590320534009,060590320534009,Interpolated,0640526,180.71
7540,4645165101,,15 El Balazo,,Rancho Santa Margarita,CA,15,,El Balazo,,,,,92688,4115,33.649455,-117.620570,060590320484005,060590320484005,Rooftop,0659587,331.29
7541,4645383271,,16 Korite,,Rancho Santa Margarita,CA,16,,Korite,,,,,92688,3532,33.648966,-117.612295,060590320493001,060590320493001,Rooftop,0659587,307.84
7542,4645517483,1748370077,PO Box 80506,,Rancho Santa Margarita,CA,80506,,PO Box,,,,,92688,0506,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7543,4645704664,,33 Radiance Ln,,Rancho Santa Margarita,CA,33,,Radiance,Ln,,,,92688,8712,33.584429,-117.625674,060590320654010,060590320654010,Rooftop,0640526,195.04
7544,4646168146,,6 Willowbrook Ln,,Rancho Santa Margarita,CA,6,,Willowbrook,Ln,,,,92688,5551,33.595506,-117.624800,060590320534002,060590320534002,Rooftop,0640526,202.79
7545,4646533364,,54 Via Pamplona,,Rancho Santa Margarita,CA,54,,Via Pamplona,,,,,92688,2339,33.640045,-117.589195,060590320542003,060590320542003,Rooftop,0659587,
7546,4646595023,,75 Abrigo,,Rancho Santa Margarita,CA,75,,Abrigo,,,,,92688,2032,33.636460,-117.611432,060590320531016,060590320531016,Rooftop,0659587,272.16
7547,4646645533,,16 Osoberry St,,Rancho Santa Margarita,CA,16,,Osoberry,St,,,,92688,1210,33.648797,-117.596602,060590320503016,060590320503016,Rooftop,0659587,312.71
7548,4647066279,,330 Via Serena,,Rancho Santa Margarita,CA,330,,Via Serena,,,,,92688,1734,33.645231,-117.594424,060590320511002,060590320511002,Interpolated,0659587,312.56
7549,4647447048,,314 Via Serena,,Rancho Santa Margarita,CA,314,,Via Serena,,,,,92688,1734,33.645092,-117.594535,060590320511002,060590320511002,Interpolated,0659587,312.49
7550,4647600780,,57 Anil,,Rancho Santa Margarita,CA,57,,Anil,,,,,92688,1661,33.646343,-117.592880,060590320513002,060590320513002,Rooftop,0659587,
7551,4648424128,,29 Aloysia,,Rancho Santa Margarita,CA,29,,Aloysia,,,,,92688,1340,33.652786,-117.588833,060590320503004,060590320503004,Rooftop,0659587,338.17
7552,4648455503,,27 Via Cuidado,,Rancho Santa Margarita,CA,27,,Via Cuidado,,,,,92688,3115,33.652749,-117.621772,060590320483002,060590320483002,Rooftop,0659587,330.15
7553,4648688096,,78 Via Contento,,Rancho Santa Margarita,CA,78,,Via Contento,,,,,92688,2986,33.619862,-117.613960,060590320533010,060590320533010,Rooftop,0659587,
7554,4649126388,,6 Daylily,,Rancho Santa Margarita,CA,6,,Daylily,,,,,92688,1442,33.651810,-117.580391,060590320502011,060590320502011,Rooftop,0659587,
7555,4650459423,,7 El Vado Dr,,Rancho Santa Margarita,CA,7,,El Vado,Dr,,,,92688,8504,33.620301,-117.609562,060590320651000,060590320651000,Rooftop,0659587,253.55
7556,4651548665,,5 Shasta Ct,,Rancho Santa Margarita,CA,5,,Shasta,Ct,,,,92688,5545,33.588127,-117.622842,060590320653001,060590320653001,Rooftop,0640526,234.87
7557,4651716177,,10 Via Caballo,,Rancho Santa Margarita,CA,10,,Via Caballo,,,,,92688,1963,33.646128,-117.583899,060590320554006,060590320554006,Rooftop,0659587,335.27
7558,4651722486,1465166719,22751 El Prado,Apt 8316,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,8316,92688,3845,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
7559,4652039101,,95 Aliento,,Rancho Santa Margarita,CA,95,,Aliento,,,,,92688,1129,33.648760,-117.587748,060590320514000,060590320514000,Interpolated,0659587,335.78
7560,4652105040,1748370077,PO Box 80475,,Rancho Santa Margarita,CA,80475,,PO Box,,,,,92688,0475,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7561,4652863609,1748370077,PO Box 80628,,Rancho Santa Margarita,CA,80628,,PO Box,,,,,92688,0628,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7562,4652957324,,52 Flor De Sol,,Rancho Santa Margarita,CA,52,,Flor De Sol,,,,,92688,1409,33.649902,-117.579453,060590320502011,060590320502011,Rooftop,0659587,352.52
7563,4653027603,,24 Via Empanada,,Rancho Santa Margarita,CA,24,,Via Empanada,,,,,92688,4922,33.616418,-117.618360,060590320532008,060590320532008,Rooftop,0659587,241.01
7564,4653339932,,94 Pasto Rico,,Rancho Santa Margarita,CA,94,,Pasto Rico,,,,,92688,2995,33.621994,-117.614322,060590320533002,060590320533002,Rooftop,0659587,255.42
7565,4653809341,,34 Via Meseta,,Rancho Santa Margarita,CA,34,,Via Meseta,,,,,92688,2328,33.642006,-117.588127,060590320542000,060590320542000,Rooftop,0659587,
7566,4654450618,5881891647,29752 Melinda Rd,Apt 317,Rancho Santa Margarita,CA,29752,,Melinda,Rd,,Apt,317,92688,3453,33.652520,-117.609879,060590320494011,060590320494011,Rooftop,0659587,318.72
7567,4654611674,,105 Sable,,Rancho Santa Margarita,CA,105,,Sable,,,,,92688,5570,33.587936,-117.629601,060590320534009,060590320534009,Interpolated,0640526,186.94
7568,4655367495,,48 Wildemere,,Rancho Santa Margarita,CA,48,,Wildemere,,,,,92688,5527,33.591946,-117.623146,060590320653005,060590320653005,Rooftop,0640526,220.39
7569,4655407113,,47 Berlamo,,Rancho Santa Margarita,CA,47,,Berlamo,,,,,92688,2656,33.628093,-117.612705,060590320531005,060590320531005,Rooftop,0659587,267.40
7570,4656030920,1748370077,PO Box 80375,,Rancho Santa Margarita,CA,80375,,PO Box,,,,,92688,0375,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7571,4656774711,,14 Via Ulmaria,,Rancho Santa Margarita,CA,14,,Via Ulmaria,,,,,92688,1426,33.651517,-117.577392,060590320502000,060590320502000,Rooftop,0659587,359.99
7572,4657017934,,46 Calle Del Norte,,Rancho Santa Margarita,CA,46,,Calle Del Norte,,,,,92688,4937,33.617493,-117.617828,060590320532000,060590320532000,Rooftop,0659587,
7573,4657072153,,111 Calle De Los Ninos,,Rancho Santa Margarita,CA,111,,Calle De Los Ninos,,,,,92688,2828,33.636955,-117.594193,060590320541023,060590320541023,Rooftop,0659587,
7574,4657353207,,45 Via Brida,,Rancho Santa Margarita,CA,45,,Via Brida,,,,,92688,3312,33.649578,-117.615635,060590320484009,060590320484009,Rooftop,0659587,313.18
7575,4657375008,,3 Charca,,Rancho Santa Margarita,CA,3,,Charca,,,,,92688,2700,33.622404,-117.618541,060590320531011,060590320531011,Rooftop,0659587,252.24
7576,4657488720,,37 Wayfaire,,Rancho Santa Margarita,CA,37,,Wayfaire,,,,,92688,5500,33.592347,-117.625012,060590320653005,060590320653005,Rooftop,0640526,207.29
7577,4657558836,,1 Ganadero,,Rancho Santa Margarita,CA,1,,Ganadero,,,,,92688,3014,33.613576,-117.618178,060590320533016,060590320533016,Rooftop,0659587,233.93
7578,4657838765,,40 Brisa Fresca,,Rancho Santa Margarita,CA,40,,Brisa Fresca,,,,,92688,3319,33.651360,-117.618666,060590320484003,060590320484003,Rooftop,0659587,330.59
7579,4658454696,1748370077,PO Box 80722,,Rancho Santa Margarita,CA,80722,,PO Box,,,,,92688,0722,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7580,4658650595,,45 Teaberry Ln,,Rancho Santa Margarita,CA,45,,Teaberry,Ln,,,,92688,8537,33.627411,-117.601701,060590320651000,060590320651000,Rooftop,0659587,275.64
7581,4659281472,,203 Aliento,,Rancho Santa Margarita,CA,203,,Aliento,,,,,92688,1133,33.649050,-117.587441,060590320514001,060590320514001,Interpolated,0659587,336.87
7582,4660600555,,133 Tierra Montanosa,,Rancho Santa Margarita,CA,133,,Tierra Montanosa,,,,,92688,3356,33.653526,-117.615150,060590320492003,060590320492003,Rooftop,0659587,
7583,4660934649,1748370077,PO Box 80338,,Rancho Santa Margarita,CA,80338,,PO Box,,,,,92688,0338,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7584,4661011547,1465166719,22751 El Prado,Apt 8207,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,8207,92688,3843,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
7585,4662245684,,34 Via Esperanza,,Rancho Santa Margarita,CA,34,,Via Esperanza,,,,,92688,1942,33.647643,-117.582448,060590320551002,060590320551002,Rooftop,0659587,343.36
7586,4662608812,3104671583,21952 Buena Suerte,Apt 265,Rancho Santa Margarita,CA,21952,,Buena Suerte,,,Apt,265,92688,3931,33.643640,-117.591701,060590320541000,060590320541000,Rooftop,0659587,315.68
7587,4663017624,,12 Cloverdale,,Rancho Santa Margarita,CA,12,,Cloverdale,,,,,92688,5507,33.594295,-117.620916,060590320653001,060590320653001,Rooftop,0640526,228.26
7588,4663049176,1748370077,PO Box 80376,,Rancho Santa Margarita,CA,80376,,PO Box,,,,,92688,0376,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7589,4663337869,,35 Via Amistosa,,Rancho Santa Margarita,CA,35,,Via Amistosa,,,,,92688,1914,33.646237,-117.578578,060590320552002,060590320552002,Rooftop,0659587,343.95
7590,4663565033,,41 San Gabriel,,Rancho Santa Margarita,CA,41,,San Gabriel,,,,,92688,3127,33.643047,-117.621114,060590320493000,060590320493000,Rooftop,0659587,295.33
7591,4663716395,,60 Calle Del Sur,,Rancho Santa Margarita,CA,60,,Calle Del Sur,,,,,92688,2915,33.617879,-117.618025,060590320532000,060590320532000,Rooftop,0659587,244.39
7592,4663980610,,54 Aliento,,Rancho Santa Margarita,CA,54,,Aliento,,,,,92688,1123,33.648849,-117.588226,060590320514000,060590320514000,Interpolated,0659587,334.11
7593,4665270078,,28 Santa Fe,,Rancho Santa Margarita,CA,28,,Santa Fe,,,,,92688,2854,33.633965,-117.594246,060590320544012,060590320544012,Rooftop,0659587,294.62
7594,4665327194,,17 San Ricardo,,Rancho Santa Margarita,CA,17,,San Ricardo,,,,,92688,2542,33.636614,-117.626446,060590320343000,060590320343000,Rooftop,0659587,310.34
7595,4665640836,,10 Aloysia,,Rancho Santa Margarita,CA,10,,Aloysia,,,,,92688,1340,33.653950,-117.589750,060590320503001,060590320503001,Rooftop,0659587,339.27
7596,4665863729,,18 Tepolito,,Rancho Santa Margarita,CA,18,,Tepolito,,,,,92688,1504,33.647119,-117.596775,060590320503015,060590320503015,Rooftop,0659587,310.74
7597,4666446070,5032531775,30201 Aventura,Ste 100,Rancho Santa Margarita,CA,30201,,Aventura,,,Ste,100,92688,2039,33.636109,-117.602931,060590320531000,060590320531000,Rooftop,0659587,287.09
7598,4667177789,,10 Via Empanada,,Rancho Santa Margarita,CA,10,,Via Empanada,,,,,92688,4921,33.616848,-117.617706,060590320532000,060590320532000,Rooftop,0659587,
7599,4667428557,1748370077,PO Box 80966,,Rancho Santa Margarita,CA,80966,,PO Box,,,,,92688,0966,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7600,4667434878,,11 Pasto Rico,,Rancho Santa Margarita,CA,11,,Pasto Rico,,,,,92688,2993,33.621365,-117.616081,060590320533003,060590320533003,Rooftop,0659587,
7601,4667519866,,2 Las Pisadas,,Rancho Santa Margarita,CA,2,,Las Pisadas,,,,,92688,4101,33.647010,-117.617027,060590320493000,060590320493000,Rooftop,0659587,319.61
7602,4668663498,,94 Via Barcelona,,Rancho Santa Margarita,CA,94,,Via Barcelona,,,,,92688,2343,33.639816,-117.589462,060590320542006,060590320542006,Rooftop,0659587,
7603,4668911747,,8 Via Topacio,,Rancho Santa Margarita,CA,8,,Via Topacio,,,,,92688,3120,33.649836,-117.623511,060590320483007,060590320483007,Rooftop,0659587,316.92
7604,4670130308,,1 Calle De Suenos,,Rancho Santa Margarita,CA,1,,Calle De Suenos,,,,,92688,3809,33.636234,-117.596100,060590320541023,060590320541023,Rooftop,0659587,
7605,4670662304,,6 Via Zapador,,Rancho Santa Margarita,CA,6,,Via Zapador,,,,,92688,1979,33.644758,-117.585119,060590320554010,060590320554010,Rooftop,0659587,331.77
7606,4671185908,,37 Via Pamplona,,Rancho Santa Margarita,CA,37,,Via Pamplona,,,,,92688,2340,33.640316,-117.589653,060590320542001,060590320542001,Rooftop,0659587,309.65
7607,4671668830,5948885044,21022 Los Alisos Blvd,Apt 712,Rancho Santa Margarita,CA,21022,,Los Alisos,Blvd,,Apt,712,92688,3251,33.655800,-117.622043,060590320492012,060590320492012,Rooftop,0659587,337.18
7608,4672825928,,5 Lompoc Ct,,Rancho Santa Margarita,CA,5,,Lompoc,Ct,,,,92688,1815,33.647695,-117.587145,060590320554000,060590320554000,Rooftop,0659587,335.50
7609,4672857133,1465166719,22751 El Prado,Apt 6315,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,6315,92688,3837,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
7610,4673026922,,2 Coralino,,Rancho Santa Margarita,CA,2,,Coralino,,,,,92688,1652,33.645725,-117.591812,060590320513002,060590320513002,Rooftop,0659587,321.72
7611,4673459347,,23536 Antonio Pkwy,,Rancho Santa Margarita,CA,23536,,Antonio,Pkwy,,,,92688,2682,33.620559,-117.610837,060590320651000,060590320651000,Interpolated,0659587,251.09
7612,4673581482,,5 Via Estrada,,Rancho Santa Margarita,CA,5,,Via Estrada,,,,,92688,4138,33.652385,-117.623826,060590320483004,060590320483004,Rooftop,0659587,330.47
7613,4674329745,,30200 Avenida De Las Bandera,,Rancho Santa Margarita,CA,30200,,Avenida De Las Bandera,,,,,92688,2132,33.633603,-117.602633,060590320531023,060590320531023,Rooftop,0659587,284.48
7614,4674796532,7958392597,29851 Aventura,Unit 81074,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,81074,92688,8243,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
7615,4676127210,,28 Paseo Vespertino,,Rancho Santa Margarita,CA,28,,Paseo Vespertino,,,,,92688,3873,33.639543,-117.596841,060590320541018,060590320541018,Rooftop,0659587,302.11
7616,4676582171,,5 Geranium,,Rancho Santa Margarita,CA,5,,Geranium,,,,,92688,1448,33.650420,-117.580370,060590320502011,060590320502011,Rooftop,0659587,352.75
7617,4676716256,,30202 Esperanza,,Rancho Santa Margarita,CA,30202,,Esperanza,,,,,92688,2121,33.629182,-117.603033,060590320531022,060590320531022,Rooftop,0659587,278.10
7618,4676976433,,45 Via Madera,,Rancho Santa Margarita,CA,45,,Via Madera,,,,,92688,3133,33.647045,-117.623966,060590320483003,060590320483003,Rooftop,0659587,302.89
7619,4677759235,,17 Via Cresta,,Rancho Santa Margarita,CA,17,,Via Cresta,,,,,92688,2330,33.642191,-117.587587,060590320542000,060590320542000,Rooftop,0659587,319.97
7620,4677934886,,8 Salvia,,Rancho Santa Margarita,CA,8,,Salvia,,,,,92688,1700,33.647400,-117.594452,060590320511000,060590320511000,Rooftop,0659587,315.78
7621,4678060187,,25 San Angelo,,Rancho Santa Margarita,CA,25,,San Angelo,,,,,92688,2413,33.636755,-117.588844,060590320553010,060590320553010,Rooftop,0659587,314.45
7622,4679348350,,1052 Sable,,Rancho Santa Margarita,CA,1052,,Sable,,,,,92688,5586,33.584252,-117.632013,060590320534009,060590320534009,Rooftop,0640526,176.66
7623,4679472277,,11 Via Tortuga,,Rancho Santa Margarita,CA,11,,Via Tortuga,,,,,92688,1471,33.652039,-117.582585,060590320512008,060590320512008,Rooftop,0659587,348.50
7624,4680135649,9822202563,22482 Alma Aldea,Apt 78,Rancho Santa Margarita,CA,22482,,Alma Aldea,,,Apt,78,92688,2841,33.635324,-117.593574,060590320543004,060590320543004,Rooftop,0659587,296.61
7625,4680314811,,649 Sable,,Rancho Santa Margarita,CA,649,,Sable,,,,,92688,5580,33.586917,-117.630691,060590320534009,060590320534009,Interpolated,0640526,180.71
7626,4681360592,,23 Calle Fortuna,,Rancho Santa Margarita,CA,23,,Calle Fortuna,,,,,92688,2627,33.622970,-117.610127,060590320531039,060590320531039,Rooftop,0659587,260.41
